t,rwm_x1,rwm_x2,cvm_x1,cvm_x2,cam_x1,cam_x2
183,111.443819903367,119.43669850945462,27.159860642862053,28.79795066950528,11.768000562648595,11.78888813755201
184,112.35000074482687,120.43083963529958,27.23852995843657,28.88132096625858,11.761255535410978,11.782300384100887
185,113.25774598802913,121.42836397548903,27.31641829661903,28.96421359439375,11.753449054348849,11.775692428699905
186,114.16906385082692,122.42806759061506,27.39342132055325,29.047823127206573,11.746186593057175,11.768568729124127
187,115.08039218049169,123.4294361357214,27.471383595095876,29.13316267763284,11.739026100954478,11.760974592607845
188,115.99340893756005,124.43551401214363,27.545893310301082,29.218418981077793,11.733212805367948,11.754078344988814
189,116.90985267877976,125.44052223416372,27.617852197959042,29.304061158722515,11.727789980427175,11.746742481495344
190,117.82525787167535,126.44904622049594,27.686758448154624,29.388509480115022,11.722481795056856,11.73962680305504
191,118.73977202246067,127.45940106992522,27.7543134885691,29.47473187754263,11.716914706612426,11.732775413672316
192,119.65604310008483,128.4742053549557,27.823047373286116,29.558605555366412,11.710336859350367,11.726311840642008
193,120.5745976420847,129.48898957385046,27.89034065816819,29.644768950042653,11.704058632745362,11.720936000558943
194,121.49341547526282,130.5044447978212,27.95725194395378,29.730704938770472,11.69812205591387,11.715085662979739
195,122.41268527297753,131.52139505374376,28.024124751972995,29.816029257652076,11.693073889745929,11.70958015407739
196,123.33197918923113,132.5370646303094,28.091072020124393,29.903646352323772,11.687685896204357,11.703609153314929
197,124.25016141516976,133.5524418594122,28.159325815406774,29.990191995383075,11.682083669871814,11.698838984091337
198,125.16958847153084,134.57040777578533,28.227014295231875,30.077595272596408,11.676126216685335,11.692596157817565
199,126.08957314425126,135.59430674407136,28.296216839654097,30.165250741085725,11.669530020423828,11.686530309191532
200,127.01208228238355,136.62100132616746,28.366187613197624,30.253583194523625,11.66280774240679,11.68095820524307
201,127.93186558098436,137.6539082368887,28.436163840091016,30.34255744455693,11.655233000442701,11.675368539700969
202,128.8487971275461,138.6882761126493,28.50439314431224,30.43154618918446,11.64745820004898,11.6699646848458
203,129.7673107736319,139.72593975431494,28.57181831642538,30.519964544334083,11.639982472237316,11.664724908627027
204,130.68753358334476,140.7648662306971,28.638958575226507,30.60766233271774,11.634194928282705,11.65966130895839
205,131.61259343039026,141.80590962553535,28.704271908917686,30.697599949058613,11.628997631268579,11.655084704085045
206,132.53972718159244,142.85028782202508,28.768956414192314,30.784244485223944,11.624202359931983,11.650785529677663
207,133.46713569707134,143.8956453261165,28.83266383973944,30.87127329064939,11.618828212298428,11.646513993342111
208,134.39371368199494,144.94167004579901,28.894718944886012,30.959781281618152,11.612067418661113,11.642575566316818
209,135.32106323436795,145.98880000995635,28.95731304100681,31.048596323634282,11.606143942015382,11.638162760307642
210,136.2517295564555,147.03982933658574,29.02003099805772,31.13885955468598,11.599733044128309,11.634256019493996
211,137.1825614653607,148.0974516524122,29.08083328390329,31.228610623491488,11.593099462515145,11.63090340423286
212,138.11376667895843,149.16085883209632,29.142392854633744,31.317213889778603,11.58730155324874,11.626871003787365
213,139.04750723378228,150.22657407199125,29.206496441977006,31.405788902990984,11.581086953416309,11.62309515399458
214,139.9811698821898,151.2946558579504,29.270378526986963,31.494212913525786,11.574495109875677,11.619194715492327
215,140.9154880423675,152.3665958244941,29.334516852234422,31.582122375566552,11.568259530700336,11.614912458451464
216,141.8492230080536,153.43838677656404,29.399480183367316,31.669451127218487,11.562104138021894,11.61086158572352
217,142.78365980838373,154.51457690333507,29.465777284508363,31.757004112143562,11.556189643128512,11.605419307215662
