t,x1_est,x2_est,x1_std,x2_std,x1_real,x2_real,x3_real,x4_real,x5_real,x6_real,reset
94,-655.4583374664265,-884.8941080991369,5.3221205953596264,5.322120595359624,-658.3199259430872,-880.470361374601,-17.916831482147515,-23.015822760981642,-0.2862810898552632,-0.24758402319342687,1.0
95,-672.9056916387566,-906.9059974998794,5.322116693474946,5.322116693474943,-676.3828252130744,-903.614075765544,-18.206048283493097,-23.267852439297876,-0.28253873617346825,-0.2344811343904811,1.0
96,-693.6351513295153,-928.102724552377,5.322113857985055,5.3221138579850535,-694.7276773022102,-926.9986326943917,-18.48065125205333,-23.498113169882,-0.2600905943353442,-0.2157922647240979,1.0
97,-711.136367277712,-949.2626446376154,5.322111891780887,5.322111891780883,-713.3375535636375,-950.6048706231031,-18.732635729740622,-23.717416375471526,-0.22678086263763794,-0.23425618805853887,1.0
98,-729.1454383692321,-970.4048412283219,5.322110604945855,5.322110604945852,-732.183178561308,-974.4374249009784,-18.957029436126493,-23.939539322044034,-0.20997395881261402,-0.20157749719224946,1.0
99,-743.0637194677143,-998.4269715030671,5.322109823148802,5.3221098231488,-751.246161740888,-998.477032974289,-19.17497227576035,-24.13981515743014,-0.23603941925114294,-0.20083715778673375,1.0
100,-765.5858439637898,-1021.5628833534028,5.32210939330762,5.322109393307619,-770.5358821724194,-1022.7160782067999,-19.398288152443115,-24.334223751990372,-0.21343137471961635,-0.1830621767492286,1.0
101,-785.5629947718211,-1043.649825594033,5.322109186777096,5.322109186777099,-790.0356403878606,-1047.1524903741176,-19.596809055166915,-24.54668106203985,-0.19138037726909835,-0.22322159650623258,1.0
102,-804.4172717214166,-1070.4291196964505,5.322109100416483,5.322109100416484,-809.720722482936,-1071.8017568519213,-19.765022785756113,-24.750961733939985,-0.13850602457069322,-0.19608198318904538,1.0
103,-825.4492346433503,-1095.8117826001942,5.322109055946768,5.322109055946766,-829.5539591980917,-1096.6387341266645,-19.9021523564658,-24.91579303611681,-0.1397914205014694,-0.15639156335994708,1.0
104,-841.6715919153423,-1118.383018734355,5.322108998022782,5.322108998022782,-849.5261491992055,-1121.6371008826866,-20.039580505793577,-25.082117653680193,-0.13179406138189337,-0.17967242601632227,1.0
105,-860.0838286593199,-1146.2491152814232,5.322108891429133,5.322108891429134,-869.6340159453352,-1146.8082756445742,-20.17729896758173,-25.25919431184318,-0.1373373157561727,-0.16599762731655607,1.0
106,-887.0216476834522,-1169.7412106190586,5.322108717770287,5.322108717770289,-889.873713060178,-1172.1570830109138,-20.30222034398222,-25.440112040028474,-0.1413427431114797,-0.1764455670480931,1.0
107,-905.9687983759014,-1194.5833955214455,5.322108471971664,5.322108471971664,-910.2425228373933,-1197.6799964101276,-20.429111419600165,-25.606115608050196,-0.1132837594273089,-0.1842958143163221,1.0
108,-926.8131177184871,-1220.0556471895518,5.322108158847331,5.322108158847331,-930.7287910781673,-1223.3733057801796,-20.54901427541666,-25.783094316241762,-0.13407554497911156,-0.18590074820374142,1.0
109,-948.4004868319549,-1252.1351464735262,5.322107789926615,5.322107789926613,-951.3347025962846,-1249.2644595980294,-20.64862565663579,-26.002198724423707,-0.06096672139169547,-0.21756411985059743,1.0
110,-971.5571357752162,-1276.4291406676034,5.322107380671128,5.322107380671129,-972.0109482987112,-1275.3646918447585,-20.698304544756642,-26.19207299848919,-0.029538345927897218,-0.1854694268299348,1.0
111,-994.5160204054888,-1303.2192578607032,5.322106948158887,5.322106948158886,-992.7270450474682,-1301.654680685857,-20.73811524868426,-26.391180115717056,-0.04952039250124942,-0.20267271909895418,1.0
112,-1011.731824220933,-1332.1502944517629,5.32210650926517,5.322106509265172,-1013.4851636580028,-1328.1457883242028,-20.777363169207398,-26.59125610582962,-0.033781580363280626,-0.20091400615527577,1.0
113,-1032.308474082404,-1358.6468316933344,5.322106079332014,5.322106079332014,-1034.2732489735179,-1354.8390036896153,-20.797571766350696,-26.790533557088576,-0.014108291191121104,-0.19233744330690342,1.0
114,-1051.0563247059124,-1388.018323549906,5.322105671289718,5.32210567128972,-1055.0734605846192,-1381.7250862509304,-20.802092599190853,-26.982271428973807,-0.0022899508986585996,-0.19360223013358385,1.0
115,-1072.5233544553666,-1411.4223764069156,5.322105295174335,5.322105295174335,-1075.8758792634899,-1408.8020013704454,-20.804156950125808,-27.16787530297746,-0.012315632936432355,-0.17754105522326702,1.0
116,-1091.4963685170708,-1436.0944827872731,5.322104957973695,5.322104957973695,-1096.6802476501161,-1436.0596464273895,-20.801954286173657,-27.35080026157341,0.000170806597829554,-0.18710722730127208,1.0
117,-1121.162016586912,-1462.7891454561416,5.322104663730119,5.32210466373012,-1117.4862914283653,-1463.5035572237864,-20.811021333864403,-27.54120890990228,-0.007145941191252642,-0.2041395161443957,1.0
118,-1144.9793557701294,-1493.3400079918124,5.322104413829102,5.322104413829103,-1138.3067953677485,-1491.138030359675,-20.831478325662243,-27.72236852577484,-0.028567425356324505,-0.17495001295006044,1.0
119,-1165.6150073623537,-1518.915433780756,5.322104207408557,5.3221042074085565,-1159.1553087569355,-1518.949408763512,-20.86681819216747,-27.90188510332224,-0.03468881390684442,-0.19412362422678195,1.0
120,-1182.9944750884217,-1547.7789392729258,5.322104041831379,5.322104041831378,-1180.0394700199954,-1546.9535230732945,-20.90544641825805,-28.112850678841877,-0.05273077541901219,-0.22636285958855606,1.0
121,-1209.5657913740795,-1573.0732790423792,5.322103913174001,5.322103913174001,-1200.970090494997,-1575.1832499667796,-20.954317178978517,-28.348242264615347,-0.0419775063033644,-0.23162475853523257,1.0
122,-1234.4385477646595,-1600.1310096221678,5.322103816694027,5.3221038166940255,-1221.9483415662323,-1603.6481344631543,-21.002862584647392,-28.582423482637775,-0.03991538544586267,-0.23775261420325203,1.0
123,-1248.7761294470156,-1630.4131328269214,5.322103747250417,5.322103747250416,-1242.982636895029,-1632.3534093438484,-21.06635939834432,-28.829646023234673,-0.06353672407240173,-0.24528744814841968,1.0
124,-1273.5842861294118,-1659.7112539257184,5.322103699659196,5.322103699659196,-1264.0835429188403,-1661.3079595954239,-21.138000902526503,-29.07967011000562,-0.07694118702263214,-0.25439645991874926,1.0
125,-1295.232581508808,-1690.3880615506225,5.322103668976048,5.322103668976047,-1285.2570229184603,-1690.507735273324,-21.20998157989944,-29.31445410504334,-0.07651885829411716,-0.2216608108403726,1.0
126,-1312.822196210194,-1716.202357265308,5.32210365070398,5.322103650703979,-1306.5138705093511,-1719.929046783183,-21.30620860914882,-29.52815806534721,-0.09363187776099019,-0.2055301100773211,1.0
127,-1332.041997942952,-1746.629086009414,5.322103640929628,5.322103640929629,-1327.8721627287032,-1749.5660011586028,-21.412542699110702,-29.748209746307023,-0.11427212181186669,-0.22777047103827425,1.0
128,-1348.3944053262971,-1780.06096310641,5.322103636395626,5.322103636395627,-1349.3457388658032,-1779.4266422674725,-21.536060936063617,-29.975003796330057,-0.12955697417351072,-0.24247153596929993,1.0
129,-1371.2471335564217,-1805.7369508175238,5.322103634518839,5.322103634518839,-1370.9443432588644,-1809.5249583006607,-21.653491076490067,-30.223644891483044,-0.10546337529104496,-0.24727738518572845,1.0
130,-1396.62922263169,-1837.5713105941197,5.322103633365525,5.322103633365527,-1392.64976044628,-1839.8723067482522,-21.763328967204416,-30.478032487279062,-0.1345346663700351,-0.2709146219744839,1.0
